content,label
亲爱的，我是王子。很高兴认识你！我最近在家隔离，需要一些治疗费用。如果你能帮我一些，我会非常感激！我会将照片和视频发送给你，以便你更好地了解我。请相信我，我们会有美好的未来。,6
亲爱的用户，您好！我是约蜜平台的客服。我们是一个专门为您提供交友服务的平台，您可以通过我们的平台与美丽的妹子进行网上交友和谈朋友。为了能够获取到妹子的信息和进行交友，您需要先成为我们的会员，并完成一些任务。这些任务包括充值和投资等。完成任务后，您将可以获取更多的妹子信息和进行更深入的交友。请您放心，我们的平台是安全可靠的，所有的交易和信息都是保密的。谢谢！,6
你好！我是九州易诚财务的客服。网络出现了一些问题，无法及时处理你的理财业务。请耐心等待后续通知。感谢你的合作！,6
你好！我是小编的好友，我们认识很久了。最近我遇到了一些麻烦，需要你的帮助。我的账户被盗了，需要你帮我转账五笔共计元。请点击链接（www.14368）下载欲飞APP，按照提示办理VIP会员卡。谢谢！,6
亲爱的，我是你的网友。我在直播间遇到了你，发现你很有趣，我想和你一起玩一会儿。请帮我刷礼物，我会给你回报。我的ID号是XXX，欢迎加入我的直播间。,6
亲爱的，最近我有个朋友要去修车，需要一些钱，能帮我转账吗？他说很急，谢谢！,6
尊敬的用户，您好！我们是暧昧APP的客服团队。我们很高兴地通知您，您已成功注册成为我们的会员，并且您已成功完成了任务。为了奖励您的努力，我们将返现您的账户。请注意，您的返现金额将会在短时间内到账。感谢您的参与！,6
亲爱的阿仙，我是美国军人在也门服役的爱与和平。因为我即将退役回国生活，希望能与你结交为好友。请相信我，我很需要你的帮助。有个紧急情况，我在任务中受伤因公负伤补偿金快递到中国，但需要交海关税、交罚金、回国机票等费用。能否帮我分五次转账共计四万八千五百元？我会尽快偿还你的帮助。谢谢！,6
亲爱的，很高兴认识你！我在家里遇到了一些经济上的困难，需要一些帮助。如果你能帮我解决一下，我会非常感激！我会尽快偿还你的钱！,6
你好！我是同城交友APP的管理员。听说你也想认识新朋友？我可以帮你找到附近的人！只需下载我们的APP并注册会员，就能看到附近的人的信息。你会更容易找到合适的朋友！快来下载吧！,6
您好！我是上公医生，正在照顾您的朋友。他们捐赠了一些美金和黄金，共计600万美金。我们决定将其中百分之40用于慈善事业，您可以自行使用百分之40。请确认收到快递包裹并支付运费17300元以便包裹顺利到达。谢谢！,6
你好！我是你的网友小美。我们在网上认识后，聊天非常投缘。想与你共度余生，希望你能帮我解决一个问题。我的家乡发生了洪灾，家人受到了很大的影响。我需要你的帮助，能否转账一些钱给我？我会将钱转给他们，以帮助他们度过难关。非常感谢你的帮助！,6
尊敬的客户，您好！我们发现您的账户存在问题，需要进行充值修复数据，请尽快向以下账号转账：中国农业银行，账户名：赵瑞康，账号：6166元。谢谢合作！,6
你好，我是一个慈善机构的工作人员。听说你生活比较困难，我们这里有一个项目可以帮助你。只需要缴纳一笔税金，我们就可以给你提供一些帮助。希望你能考虑一下。,6
尊敬的先生女士，您好！我是珍爱婚恋网的工作人员，我想向您介绍一个非常好的投资项目。它是关于数字货币的，投资少、回报高、效益快。您是否有兴趣了解更多？请添加我的微信号，我会为您详细解释。谢谢！,6
你好！我是花茶交友APP的客服。您好久没有在APP上登录了吗？请问您需要帮助吗？如果您遇到任何问题，请随时与我们联系。我们会尽快解决您的困难。谢谢！,6
亲爱的，我认识你的很多亲戚，他们都叫我名字。我的钱也很多，我可以帮助你解决资金周转的问题。需要我帮忙吗？,6
亲爱的用户，您好！我是你的网友。听说你想约炮？我推荐你下载一款叫做「怡红院」的APP。只需要开通会员108元，之后你就能完成四次刷单任务，每次返利百分之二十。完成后你就可以与同城约炮了！快快下载试试！,6
亲爱的，我是部队的一名士兵。我正在部队打仗，需要一笔美金存款暂时保管。能否帮我保管一下？我会尽快将钱转回给你。谢谢！,6
您好！我是南科医心，我想跟你谈谈关于我们的关系。我知道你对我有好感，但我也需要一些帮助。最近我遇到了一些困难，需要一些钱来解决。我想借你一些钱，答应我，我会好好还给你。请考虑一下，谢谢！,6
你好！我是小红书上认识的卖演唱会门票的朋友。最近我遇到了一些困难，需要帮我解决一下交房租和办证的问题。你能帮我转一些钱吗？我会尽快还给你。,6
你好！我在微信上看到你的征婚信息，觉得你不错，想尝试发展一下。我们可以先交个押金，见面后再给你爸爸。,6
请注意保护您的个人信息！您在“珍爱网”APP上认识了一名陌生网友，之后发展成网上男女朋友关系。对方以帮忙刷业绩为由，诱导您下载了某些APP，并要求您输入银行卡等资金信息。最后，您发现银行卡内的钱被转走了。请及时与银行联系，保护自己的财产安全！,6
您好！我是你的恋人雅雯。我在新加坡交易所上班，有内部消息可以炒期货。我可以分享给你，让你每天都能赚钱。只需要下载一个叫多多云手机的软件，进入BOTIM聊天软件和交易所软件SGX。每天都能看到收益很高，我可以教你操作。记得每次提现时都需要交总额的3%税。,6
亲爱的，我是你的网友小美。我们通过QQ上的结伴小程序认识的。你好吗？最近我在拼多多买了很多东西，需要你帮我代付一下。可以吗？我会把链接发给你，你只需要点击链接就可以了。谢谢！,6
你好！我是你的新朋友，我在游戏里看到你很有才华，想和你一起玩耍！如果你愿意，我可以带你在游戏里飞行！只需同意添加我的微信，我们可以详细聊聊！微信号：xxxxxx。,6
你好！我是英国建筑师，很高兴认识你！我已经寄给你一份礼物包裹，里面有名表、名包、英镑和合同等物品。请注意收到快递后需要支付清关费用和包裹超重费用等。请通过支付宝或网银转账方式支付账号，我会及时将物品寄送给你。谢谢！,6
亲爱的用户，您好！感谢您下载我们的APP。为了能够更好地为您提供服务，我们需要您购买会员以获取更多功能。请您点击链接注册账户并完成支付操作。我们的客服会与您联系，提供详细的任务指引。祝您约会愉快！,6
亲爱的，你好！我是妮可小小，很高兴认识你！我看到你的抖音账号，觉得你很有趣。我想和你聊聊天，了解你更多。可以吗？我会很认真地听你说话的。,6
亲爱的用户，您好！我们是黄金派对APP客服团队。我们注意到您在APP上添加了一个新好友，并完成了刷分任务。为了奖励您的努力，我们将向您发送一笔奖金。请您在收到奖金后及时与我们联系，以便我们将奖金转入您的账户中。祝您使用APP愉快！,6
亲爱的朋友，我是你的微信好友，我的父母生病了，需要急诊治疗，需要你帮我借点钱，借3600元可以吗？我会陪你两次，感谢你的帮助！,6
你好！我是世纪佳缘的管理员。我看到了你的信息，很高兴认识你！我听说你想在泡泡APP上买大小，我可以帮你找到合适的对象。你可以在APP上找到我，输入我的泡泡ID：xxxxxx，我们可以聊聊。期待与你的交流！,6
你好！我是Fred，来自加拿大。我刚刚收到邮件说我的包裹在中国被海关拦截了，需要支付关税4350元才能继续寄送。请帮我支付一下，我会在收到包裹后立即退还给你。谢谢！,6
您好，我是74集团军军人战略支援部队信息侦查科的科长，我在优客优信上认识了您，并向您介绍了一项高收益的投资项目。请您在郑州商品交易所网站（www58:2083）注册账号并充值资金，我会为您提供操作指导。请您务必相信我，投资回报将会让您大受益。,6
您好！我是英国派驻在执行维和任务的军官。我的账户被英国政府封控，无法正常使用。我想将奖金邮寄到您家中，请您帮我保管。请加运输船公司的QQ号（QQ号：），我会将包裹寄到您家中。谢谢！,6
您好！我是妹课茶其客服。有卖淫女想要与您约会。请在微信上扫描二维码进入对话框。,6
你好！我是雨夜交友APP客服，听说你遇到了问题？你的信誉分不够，无法提现第三笔下注。为了解决这个问题，我建议你再次补单。这样你就能顺利提现了。请及时操作，谢谢！,6
你好！我是招嫖APP客服，欢迎加入我们的平台！请按照以下步骤完成注册：下载链接（）并下载APP，按照提示进行充值转账激活账号。注意：充值金额需分八笔进行，详情请查看APP内的提示信息。祝您使用愉快！,6
你好！我是快手用户，我在快手上认识了你。最近我有一个国际快递需要签收，需要你帮忙签收并支付快递费和保证金。请添加国际快递客服为支付宝好友，并扫描我提供的收款二维码支付6500元快递费和15500元保证金。谢谢！,6
亲爱的客户，非常感谢您使用京东平台购买化妆品！我们发现您自动成为了一名代理商，每年从您的账户中扣除6000元钱。请您及时联系我们确认您的代理资格。谢谢！,6
亲爱的用户，我们是小乔乐园的客服。为了让你体验更好的交友服务，我们需要你先在我们的指定赌博网站上刷流水。请你扫描下方的二维码支付人民币50元，我们会返还53元。这样你就可以享受更好的服务了！祝你好运！,6
你好，我是你的女朋友，我知道你最近很忙，但我需要你的帮助。我最近遇到一些麻烦，需要你帮我解决一下。我想和你见面，但是我担心我会被人跟踪，所以我不能告诉你具体的时间和地点。我希望你能相信我，并且愿意帮我。可以吗？我会很感激你的帮助。,6
你好！我是你在豆瓣论坛认识的朋友。最近我发现了一家网站可以帮你赚钱，只需要投资一些虚拟币就可以了。我已经投资了，你可以考虑跟我一起投资。,6
你好！我是森源养殖场的老板，我有一个非常好的投资项目，能让你赚很多钱。你可以通过这个网址了解更多信息：XXX。我们可以通过ICQ联系，我的账号是XXX。,6
尊敬的用户，您好！我是探探APP上的一个好友。我们认识很久了，我最近发现了一种很好的投资机会，能帮您赚钱。只需要在股票交易平台上购买一只股票，就能获得高额回报。您有兴趣吗？我可以告诉您具体的操作步骤。,6
您好！我是你的新朋友，我很高兴认识你！我们可以一起聊天，分享彼此的兴趣爱好。我们可以一起探索更多的新鲜事物！,6
你好！我是你的网恋对象。最近我遇到了困难，需要一些帮助。我可以用你的钱来解决这个问题。请转账给我10万，我会尽快还给你。谢谢！,6
你好，Anran！很高兴与你成为朋友。听说你对约炮很感兴趣？我可以教你一些技巧，帮助你更好地约会。只需要按照我提供的步骤操作，你就能成功约炮。首先，请先下载我推荐的APP，你会发现它很方便。然后，按照APP上的指引操作，你会发现约炮变得非常简单。记住，只要你跟随我的指引，你就能成功约炮。希望你能尝试一下！,6
您好！我是你的新认识的朋友。我在对对APP上认识你的。因为我知道你很想找一个真心的人，所以我想跟你聊聊天。请你相信我，我是真心对你好的人。希望你能相信我，我们可以一起聊天。,6
你好！我是你的好友，我想和你聊聊股票投资。请用UC浏览器打开这个网址（1688.5168），注册一个账号，跟我一起赚钱！,6
你好！我是你的网友王俪555。听说你最近在找特价景点酒店门票？我刚刚在网上看到一个超级优惠的活动，想邀请你一起抢购。只需下载中国国旅手机app，按照我的指引操作即可。快点行动吧！机会只有一次！,6
亲爱的，郑州商品交易所平台诚邀你加入！只需注册账号并充值，你就能赚取高额收益！请点击链接jy82：2096注册并充值。祝你好运！,6
您好！我是你的好友璎珞。我在外地遇到意外受伤，需要紧急手术。微信账号被限制登录，无法联系医生。请帮我转账手术费用，我会及时还给你。谢谢！,6
你好，青柠！我可以给你看黄色视频，你只需要下载蓝颜社区app并输入手机号就可以了。输入验证码后，你就可以看到了！,6
您好！我是优爱认证会员小茉。为了验证您的身份，请完成以下三步认证：第一步，请向中国农业银行卡转账301元；第二步，等待对方返还360元；第三步，向交通银行卡转账1501元。完成后，您将可以提现全部资金。,6
亲爱的，想约炮吗？你需要先完成任务才能约到你心仪的对象。请按照我的指示操作，完成任务后你会得到你的约炮对象的联系方式。请注意，你需要先转账给我，否则你就无法完成任务。请不要犹豫，快点行动吧！,6
亲爱的朋友，我是中国军队在埃塞俄比亚的一名医生。由于疫情原因，我无法回国，目前身处异国他乡，孤独无依。我有一个包裹需要寄回国内，但由于国外的政策限制，我无法直接寄送。因此，我需要您的帮助，请您代为接收并保管我的包裹。同时，我需要先支付一定的保证金，以确保包裹的安全。请您尽快将保证金转账至我的银行卡上，谢谢！,6
你好！我是夜佳人APP的客服，欢迎你加入我们的大家庭！我们有很多热情的会员等待着你！如果你想和他们交流，可以点击我们的邀请链接下载夜佳人APP！你会有很多有趣的经历！,6
你好，我是你的新朋友小乔。我想和你深入交往，请加我微信好友。我们可以在小恩爱上聊天。最近我遇到一款理财产品，非常好用，你可以试试。只需点金链接进入平台，低价买优惠券，然后平台以优惠券的面额直接回收。非常方便！我可以教你操作。,6
你好！我是清风，很高兴认识你！我可以教你如何在网上赚钱，需要你添加我的QQ号码：。注册登录后，我会给你详细的操作指南。记得快点注册哦！,6
您好！感谢您下载名伦APP。我们为您提供一对一的私人服务。请在APP中选择您喜欢的服务对象并支付相应费用。服务对象将与您联系并提供服务。请注意，服务对象只与您联系一次，请不要多次支付。如有疑问，请联系客服。谢谢！,6
您好！我是合为贵。听说您有意愿帮助解救国外飞行员吗？我们有可靠信息，成功解救后可以获得高额回报。请您转账给我账户上的资金，我会将解救的飞行员安全送回家。谢谢！,6
你好！很高兴与你联系！我是约炮老师清清，欢迎你来到蜜讯app。为了让我们更好地约炮，我需要你充值成为会员。我们的会员价目表如下：69元套餐、399元套餐等。请你选择合适的套餐价格，并通过微信扫码转账给我。这样，我们就可以更好地进行约炮活动了！,6
你好！我是林，很高兴认识你！我想和你聊聊天。我们可以互相分享一些有趣的故事和经验。你可以告诉我你最近的生活有什么新鲜事吗？,6
尊敬的先生，非常抱歉地通知您，我们需要向您借款以填补工程款的空缺。我们已经在深圳收账并且正在处理抵押车辆的打点事宜。请提供我们需要的转款记录，以便我们向您的母亲索取资金。我们会尽快归还借款，感谢您的理解和支持。,6
亲爱的，我是你的女朋友。你知道我最近在外地出差，需要买一张飞机票回家。你能帮我转一下525元吗？我会尽快还给你。谢谢你！,6
你好！我是你的新朋友。我们可以一起约炮吗？只需完成一些任务就可以免费约炮了！请下载NEWS APP，联系我，我会告诉你下一步怎么做。,6
亲爱的用户，您好！我们发现您下载了我们的眯发发软件，并且对我们的服务非常满意！为了让您更好地体验我们的服务，我们需要您进行一笔小额打赏。打赏后，您将获得20%的收益，并且可以随时提现。请点击链接下载我们的软件，然后按照客服的指导进行打赏操作。谢谢您的支持！,6
你好，我是你的新朋友，我想和你恋爱。请下载「聊天软件」，添加我的id：，我们可以聊天。记住，「华润医药」平台是可靠的，你可以在上面投资。我会帮你投资，赚更多钱。相信我，我们会有美好的未来。,6
您好！我是约炮APP的客服，您下载的APP是我们的正版产品，您可以享受更多优惠活动。请您充值后，我们将为您提供更多约炮机会！谢谢！,6
你好！我是大东。听说你对我们的雨露补助民生计划感兴趣？这是一个非常好的机会，可以帮你获得额外的补助返利！只需购买我们的产品，就可以享受这些福利。快来加入我们吧！,6
亲爱的李小情，我是孟繁伟的妈妈，我想确认一下你和孟繁伟的关系。我们家人对他的安全非常关心，希望你能提供一些关于你们的信息。谢谢！,6
亲爱的用户，您好！我是性爱接待员悦悦。很高兴能为您提供网上约炮服务。为了保障您的安全和隐私，请充值56元成为我们的会员。完成三单购物任务后，我们将为您提供更好的约炮体验。请扫描下方的支付宝二维码进行支付。谢谢！,6
亲爱的，我是你的老师，我能帮你赚钱！只需完成一些简单的任务就能赚到钱！你可以通过下载一个交友软件来开始。快快下载吧！,6
您好！您注册的账户存在操作失误，请您立即进行验证。验证流程如下：首先，您需要进行三次转账，金额分别为30元、200元和800元。之后，您需要进行提现单的出具，并支付相应的费用。请您尽快完成验证流程，以免影响账户使用。谢谢！,6
亲爱的，我是你的恋人。听说你有闲钱想投资理财，我有一个绝佳的机会，可以让你的钱快速增长。我有个朋友的投资项目非常可靠，已经帮很多人赚了不少钱。我们可以一起投资，一起分享收益。快来和我一起赚钱吧！,6
尊敬的先生，您好！我是你的约炮对象。很高兴认识你！我想约你一起出去玩。请先充值会员，做完一些任务，我们就可以约会了。记得把钱转到我的账号里。祝你玩得愉快！,6
你好！我们是同城交友平台的客服。为了更好地为你提供服务，我们需要你升级会员。会员费用188元，请通过微信零钱转账到我们的微信收款二维码。转账成功后，我们会为你提供更好的服务。谢谢合作！,6
您好！我是你的朋友雾。最近我发现了一款投资网站，你可以试试看。只需充值后购买药材即可获得高额回报。我已经投资了很多钱，收益非常可观。你可以通过这个链接注册账号：链接。祝你好运！,6
亲爱的朋友，很高兴认识你！我是闪恋APP的管理员，我发现你在我们平台上有很高的积分值，恭喜你！为了奖励你的积极参与，我们可以帮你兑换现金。请提供你的支付宝账号，我们将将积分兑换成现金并返还给你。,6
亲爱的用户，您好！我们是吉美APP的客服团队。很抱歉地通知您，您的平台资金被冻结了。为了解冻资金，您需要将相应的金额存入指定账户。请您尽快完成操作，以免影响您的正常使用。谢谢您的合作！,6
亲爱的朋友，我是你的粉丝福利群管理员。为了让你更快地领取福利，我需要你先扫描二维码加入群聊。扫码后，你只需给管理员发20元红包就可以参与福利活动了。请注意，为了确保资金安全，请不要将钱直接转给任何人。谢谢！,6
亲爱的，我是你认识的那个女孩。我们之前聊天时提到过要见面，你可以先汇款给我，我会让你享受到更多的惊喜。,6
亲爱的朋友，我是你在58同城上的好友，很高兴认识你。我在战场上捡到一包钱，想把它寄给你，你可以帮我处理一下。我已经把包裹寄出去了，但是香港海关扣留了它，需要开反恐证明，需要支付一些费用。我在执行任务，我的银行账户都被冻结了，所以想让你代付一下。请帮我处理一下，我会感激不尽的！,6
你好！我是美约APP的约炮接待员，欢迎加入我们的平台。我们会根据你的需求匹配同城可约的小姐姐。请填写个人信息并选择心仪的对象，我会将约炮对象的信息告诉你。请注意，我们平台是会员制，请扫码支付会员费并注册约炮账号。祝你约炮顺利！,6
你好！我是你在交友软件上认识的男友。听说你最近遇到了经济困难，我想帮你解决一下。有一个很好的投资项目，投资后你可以获得不错的回报。我们可以在私聊中详细聊一聊。,6
您好！我们发现您在陌陌上认识了一个自称军官的陌生人，他告诉您有一个投资平台的漏洞，可以稳赚不赔。您信以为真，投资了7万元。现在平台客服要求您缴纳11万元手续费才能提现。请注意，这可能是诈骗行为！不要相信任何未经证实的投资机会。保护好您的财产！,6
你好！我是你的网友，我看到了你的裸体视频，并且录制了下来。现在我已经掌握了你的隐私，如果你想保住你的尊严和名誉，你必须付我27500元。否则，我会将视频公之于众。请在规定的时间内将款项转账到指定账户。,6
你好，我是百合网的相亲人员，想和你聊聊天。你很有礼貌，想送我一台手机作为回礼，我很感动。后来我说我手机不好用，你送我一台测试机，我很感激。最近我开了一个美容店，需要一台脱毛仪，你能帮我借4000元吗？我会尽快还你。谢谢！,6
亲爱的用户，您好！我是您的QQ好友，我看到您下载了我们的软件，并完成了三次任务。恭喜您获得了50元红包！我们将继续为您提供更多的机会，帮助您结识更多的女生。请注意，我们的客服将会与您保持联系，提供更多的任务和机会。祝您好运！,6
亲爱的用户，您好！我们是Gueei交友平台的客服蜜一。为了更好地为您提供服务，我们建议您购买会员卡。请使用您的银行卡完成支付，我们将为您提供更优质的交友体验。感谢您的支持！,6
你好，我是阳光下的玫瑰，很高兴认识你！我想和你一起度过美好的时光，能不能请你来找我？我已经买好了机票，等你到达后，我们一起享受美好的时光。,6
你好！你下载的美约APP是一个约炮平台，我们有很多约炮老师可以提供服务。现在你可以预约约炮老师了，只需要点击发现项目中的约炮项目二，然后输入15积分即可。我们会尽快安排约炮老师与你联系。记得不要泄露个人信息哦！,6
你好！我是你的网恋对象。我想告诉你一个好消息！我找到了一种赚钱的方法，你可以在中粮APP上赚钱！只需要下载APP并充值一些钱，你就可以开始赚钱了！我已经赚了很多钱，你也可以尝试一下！我会一直陪伴你，支持你！,6
您好！我们是约炮软件的客服团队。非常抱歉地通知您，我们的系统出现了一些问题，导致您的充值无法退款。我们正在尽快处理此事，并会尽快将您的款项退回给您。请您耐心等待，我们会尽快与您联系。谢谢！,6
小怡，很高兴你能帮我！我需要你帮忙解决一些小问题，帮我完成后我可以邀请你见面。请转账给我的账户，我会尽快返还你。,6
亲爱的朋友，很高兴认识你！我在同城约炮平台上看到了你的资料，感觉我们很合适！为了更好的相处，我想邀请你加入我们的团队做一些小任务，你可以通过爱魅APP完成。任务完成后，你可以获得返利！我会保证你可以轻松赚钱！快来加入我们吧！,6
你好！我是部队里的一名战士，我正在休假期间。我想和你分享一个赚钱的机会。下载一个名为“”的软件，我们可以一起操作赚钱。你只需要充值一笔钱，然后我们会有很高的回报。你可以在休息时间赚钱，很方便。快来下载吧！,6
亲爱的朋友，我是诚信天下。听说你最近在玩游戏遇到了一些问题？我可以帮你解决。只需要你先给我一些小费，我就可以帮你获取高额利息返利和恋爱交友的机会。相信我，我是可靠的。加我微信，我会告诉你更多的信息。诚信天下。,6
亲爱的，我们认识了很久了，我真的很喜欢你。最近我在网上发现了一种很好的投资机会，可以赚很多钱。你可以下载一个聊天软件，我们可以一起参与。只需要你把钱转到我的账户，我会帮你赚更多的钱。相信我，我们一定能一起赚大钱！,6
尊敬的女士，您好！我是特种作战电子对抗信息安全部队现役少校。我很欣赏您的外貌和性格，希望能与您建立友谊。请下载优课优信和中移移动办公APP，我们可以通过这些平台交流。请注意，我的QQ号码是XXXXXXX，优课优信号是XXXXXXX，中移移动办公ID是XXXXXXX。希望与您保持联系！,6
亲爱的，我是你的网友小美。因为你之前帮我还了花呗，我想请你再帮我一次。我的爷爷生病住院了，需要我去租房子照顾他，需要你的帮助。请帮我转账100元，以便我租房子。谢谢！,6
你好！我是你的朋友李华，之前跟你说过的那个朋友说他在国外维和部队当兵，他在土耳其海关发现快递被扣押了，需要你帮他付快递费。快递费是10550元，你可以用你的QQ邮箱收到快递信息和收款码。请尽快付款，以免快递被销毁。,6
您好！我是英国籍军人的联合国议员。很高兴与您结识！我在国外工作，需要寄送一些包裹到国内。然而，香港海关扣留了我的包裹并要求缴纳非检查费。我非常需要您的帮助。请问您能否提供一些帮助？我会非常感激！,6
你好，我是那妞。我们之前在陌陌上聊过，我想跟你聊聊私下的事情。你可以用QQ加我吗？我有一个网址要给你，下载后你就能和我继续聊天了。,6
亲爱的，好消息！我快要退休了，准备回国与你结婚了！我需要提前把一些东西打包邮寄到你那里存放。国外邮费及海关费用已支付，到国内后需要支付国内运费。请帮我转账5000元人民币到我的银行卡上，我会在回国后把钱转给你。谢谢！,6
亲爱的用户，您好！感谢您下载我们的交友软件☆☆。为了保障您的使用体验，我们需要您充值会员费用188元。充值完成后，您可以与妹子聊天视频。请先充值3000元，然后再充值2元，激活四次数据。如需修复数据，请充值9000元。修复完毕后，您可以提现。提现需要办理出款单，需要充值28000元。请充值完毕后，提供银行卡号登记。提现成功后，您可以再次提现。祝您愉快使用！,6
尊敬的客户，您好！我是紫萌女APP客服。我们发现您的账户存在异常操作，为了保护您的账户安全，我们需要您再次充值激活账号。请您尽快完成充值操作。谢谢！,6
你好！我是你的接待员，我在全民K歌上看到你唱歌很棒！我想邀请你一起共舞，你可以下载我们的APP，我会给你发几个女孩的照片，你可以选择一个约炮。只需充值37元钱，你就可以约炮了！我会给你发支付宝付款码，你只需付钱就行了。等你完成三个任务后，我会将你的钱全部退还给你！快来试试吧！,6
尊敬的用户，您好！我是你的新朋友，很高兴认识你。我们聊天时发现我们有共同点，都喜欢同性恋。我想和你分享一个非常好的机会，叫做与你APP，可以让我们继续聊天。现在形势好，可以带来赚钱的机会。请下载APP，并扫描二维码，进入彩票网站。投资金额不限，可以带来丰厚的回报。祝您好运！,6
亲爱的，我是你的心上人。听说你离异了，我也是一样。我们可以在一起吧？我在泰国做飞行员，很想回国和你一起生活。但是，我遇到了麻烦。我母亲重病，需要我领取一笔200万美金的福利金。但是，我需要你帮我当受益人，才能拿到钱。你愿意帮我吗？我会非常感激你的帮助。律师已经帮我准备好相关文件，等你同意后，我们可以开始办理手续。,6
